"rownum","ISSUENO","ISSUEDATE","ISSUETIME","VIODESCRIPTION","LOCATIONDESC1","CityState","longitude","latitude","accuracy"
352836,462668791,"6/19/2012","5:56:00","NIGHT PARKING - WRONG SIDE","3539 N 14TH ST","Milwaukee, WI",-87.9286370658311,43.0823973594051,"house"
252433,461771424,"5/2/2012","5:23:00","NIGHT PARKING","1302 N CASS ST","Milwaukee, WI",-87.9021256668932,43.0470676533025,"house"
462527,463912691,"8/15/2012","4:33:00","NIGHT PARKING","2572 N 50TH ST","Milwaukee, WI",-87.9761235782952,43.0655698702082,"house"
693835,466416963,"12/6/2012","12:38:00","PARKING PROHIBITED BY OFFICIAL SIGN","3103 MONTANA ST","Milwaukee, WI",NA,NA,""
594690,465307080,"10/18/2012","12:36:00","METER PARKING VIOLATION","209 W HIGHLAND AV","Milwaukee, WI",-87.9140186734694,43.0442150816327,"house"
610557,465374814,"10/26/2012","5:39:00","NIGHT PARKING - WRONG SIDE","960 N 34TH ST","Milwaukee, WI",-87.9563133651047,43.0426180812433,"house"
307491,462316945,"5/26/2012","4:46:00","NIGHT PARKING","3761 N 9TH ST","Milwaukee, WI",-87.9223645338786,43.0856909772625,"house"
205643,662604073,"4/8/2012","8:25:00","PARKED POSTED PRIVATE PROPERTY","4215 N 46TH ST","Milwaukee, WI",-87.971086,43.071612,"residential"
206366,461282146,"4/9/2012","14:35:00","METER PARKING VIOLATION","2937 N OAKLAND AVE","Milwaukee, WI",-87.888064,43.0597533,"tertiary"
39467,459439842,"1/20/2012","14:33:00","METER PARKING VIOLATION","755 N MILWAUKEE ST","Milwaukee, WI",-87.906789128179,43.0401706044417,"house"
421851,463560101,"7/26/2012","3:43:00","NIGHT PARKING","3629 N 40TH ST","Milwaukee, WI",-87.9632524947493,43.0836503533019,"house"
656108,465968786,"11/17/2012","6:06:00","PARKING PROHIBITED BY OFFICIAL SIGN","2554 N MURRAY AVE","Milwaukee, WI",-87.8854120050582,43.0651567167385,"house"
712719,466528510,"12/14/2012","11:38:00","METER PARKING VIOLATION","622 W MICHIGAN ST","Milwaukee, WI",-87.9193993894637,43.0375136109806,"house"
658844,466059672,"11/19/2012","4:04:00","NIGHT PARKING","3150 S HANSON AVE","Milwaukee, WI",-87.8905412866597,42.9873200683885,"house"
288940,462240785,"5/18/2012","6:24:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","728 E CONCORDIA AVE","Milwaukee, WI",-87.9021857178271,43.0784615547649,"house"
680018,466310854,"12/1/2012","5:23:00","NIGHT PARKING - WRONG SIDE","521 E CHAMBERS ST","Milwaukee, WI",-87.9048957327016,43.0728634371536,"house"
700684,466406161,"12/10/2012","13:11:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","530 MENOMONEE ST","Milwaukee, WI",NA,NA,""
61929,459816556,"1/31/2012","5:36:00","NIGHT PARKING - WRONG SIDE","5929 N 63RD ST","Milwaukee, WI",-87.9895963304255,43.1254165298197,"house"
21288,459382663,"1/10/2012","16:33:00","TOW-AWAY ZONE (BLOCKING TRAFFIC)","1561 S 14TH ST ALLEY","Milwaukee, WI",NA,NA,""
706646,466595135,"12/12/2012","20:41:00","PARKING PROHIBITED BY OFFICIAL SIGN","2149 N FARWELL AVE","Milwaukee, WI",-87.8871609656341,43.058467064951,"house"
488965,464207811,"8/28/2012","17:53:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","531 W VIRGINIA ST","Milwaukee, WI",-87.9178655135135,43.0262387567568,"house"
688191,466187245,"12/5/2012","9:49:00","PARKING PROHIBITED BY OFFICIAL SIGN","754 S 22ND ST","Milwaukee, WI",-87.9407444283819,43.0233301020514,"house"
4858,459309244,"1/4/2012","14:51:00","PARKING PROHIBITED BY OFFICIAL SIGN","1307 W MANITOBA ST","Milwaukee, WI",-87.9289879339903,42.990044210269,"house"
16454,459443246,"1/9/2012","0:42:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1111 N MARSHALL ST","Milwaukee, WI",-87.901011030796,43.0449158704361,"house"
69175,458525745,"2/3/2012","10:32:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2930 N 50TH ST","Milwaukee, WI",-87.9760051490429,43.0722278708407,"house"
515715,464413961,"9/11/2012","5:09:00","NIGHT PARKING","820 N CASS ST","Milwaukee, WI",-87.901692340409,43.0418509942183,"house"
719663,466381344,"12/18/2012","21:09:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1132 E DAKOTA ST","Milwaukee, WI",-87.895072329122,42.9924752914762,"house"
496055,464196736,"8/31/2012","5:48:00","NIGHT PARKING","2365 N WEIL ST","Milwaukee, WI",-87.8993246378503,43.0613474987596,"house"
607633,465498843,"10/25/2012","11:10:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1200 W STATE ST","Milwaukee, WI",-87.927322,43.043279,"house"
463953,463646886,"8/16/2012","4:33:00","NIGHT PARKING","525 E STATE ST","Milwaukee, WI",-87.9054958321874,43.0436141101503,"house"
650354,465953670,"11/14/2012","19:59:00","METER PARKING VIOLATION","1117 N 6TH ST","Milwaukee, WI",-87.919027918175,43.0446396709776,"house"
677262,466109884,"11/29/2012","11:59:00","METER PARKING VIOLATION","318 E CHICAGO ST","Milwaukee, WI",-87.9062377998976,43.0329065526134,"house"
552016,464890134,"9/27/2012","20:55:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
247253,461808163,"4/30/2012","5:46:00","NIGHT PARKING - WRONG SIDE","2976 N 41ST ST","Milwaukee, WI",-87.9643389508811,43.0728858756767,"house"
703179,466233611,"12/11/2012","17:09:00","METER PARKING VIOLATION","205 N BROADWAY","Milwaukee, WI",NA,NA,""
193740,460879602,"4/3/2012","13:51:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","832 E RUSSELL AVE","Milwaukee, WI",-87.8987862232809,42.9957319633328,"house"
91568,460174901,"2/14/2012","15:56:00","METER PARKING VIOLATION","1225 W MITCHELL ST","Milwaukee, WI",-87.9634341,43.0122781,"residential"
725479,466565691,"12/21/2012","5:40:00","NIGHT PARKING","4250 W HIGHLAND BLVD","Milwaukee, WI",-87.9653201180141,43.0478287852647,"house"
709383,466608785,"12/13/2012","12:57:00","METER PARKING VIOLATION","220 E ST PAUL AV","Milwaukee, WI",-87.9083900609874,43.035056574803,"house"
388436,463294484,"7/9/2012","0:23:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","756 S 25TH ST","Milwaukee, WI",-87.944896,43.0231562857143,"house"
627943,662731974,"11/4/2012","8:15:00","UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE","2165 N 47 ST","Milwaukee, WI",NA,NA,""
730400,466778911,"12/24/2012","3:20:00","NIGHT PARKING - WINTER RESTRICTED","1321 W LOCUST ST","Milwaukee, WI",-87.9279920997445,43.0711480671248,"house"
719820,466535425,"12/18/2012","15:51:00","METER PARKING VIOLATION","835 N 11TH ST","Milwaukee, WI",-87.9259385945946,43.0412447297297,"house"
269461,462094905,"5/9/2012","14:37:00","PARKED IN SCHOOL ZONE","1257 E BURLEIGH ST","Milwaukee, WI",-87.8951166389156,43.0746193663715,"house"
513603,464427585,"9/10/2012","20:08:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","5228 W WELLS ST","Milwaukee, WI",-87.979713,43.039852,"house"
72961,662012400,"2/5/2012","0:11:00","UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE","2637 S PINE AVE","Milwaukee, WI",-87.8993679201261,42.9963638202836,"house"
612995,465522094,"10/28/2012","22:47:00","PARKED POSTED PRIVATE PROPERTY","1555 W CHAMBERS ST","Milwaukee, WI",-87.9322071369266,43.0730977083624,"house"
165883,460833413,"3/20/2012","9:53:00","METER PARKING VIOLATION","230 E ST PAUL AV","Milwaukee, WI",-87.9082860737027,43.0350630899769,"house"
24345,459499003,"1/11/2012","9:37:00","PARKING PROHIBITED BY OFFICIAL SIGN","722 N BROADWAY ST","Milwaukee, WI",-87.9077747711866,43.0392342178418,"house"
639251,465659073,"11/9/2012","18:04:00","METER PARKING VIOLATION","2254 S ALLIS ST","Milwaukee, WI",-87.9039998823387,43.0035514454375,"house"
710969,466441426,"12/14/2012","19:08:00","PARKING PROHIBITED BY OFFICIAL SIGN","1606 E ROYALL PL","Milwaukee, WI",-87.8910657388055,43.053942546683,"house"
409376,463368791,"7/19/2012","21:20:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2417 N 2 ST","Milwaukee, WI",NA,NA,""
108379,460343531,"2/21/2012","17:03:00","METER PARKING VIOLATION","332 E CHICAGO ST","Milwaukee, WI",-87.9066475195107,43.0327554058756,"house"
631981,465773033,"11/6/2012","3:17:00","NIGHT PARKING - WRONG SIDE","3322 N 4TH ST","Milwaukee, WI",-87.9150622671029,43.0793052632774,"house"
703854,466433435,"12/11/2012","4:15:00","NIGHT PARKING - WRONG SIDE","3527 S 34TH","Milwaukee, WI",NA,NA,""
397665,463276133,"7/12/2012","3:29:00","NIGHT PARKING","4441 N 37TH ST","Milwaukee, WI",-87.959340535019,43.0979038903663,"house"
692220,466470314,"12/6/2012","2:28:00","NIGHT PARKING","2913 N FARWELL AVE","Milwaukee, WI",-87.8818387908107,43.0713127490576,"house"
719986,466611950,"12/19/2012","6:02:00","PARKING PROHIBITED BY OFFICIAL SIGN","1418 S 34TH ST","Milwaukee, WI",-87.9563081498294,43.0165710272531,"house"
22265,459393093,"1/11/2012","4:33:00","NIGHT PARKING","1655 N 57TH ST","Milwaukee, WI",-87.9843054174504,43.0523316341043,"house"
617443,465465372,"10/30/2012","23:45:00","PARKED WRONG DIRECTION","205 S 3RD ST","Milwaukee, WI",-87.9140757770444,43.0288859995926,"house"
5566,459171355,"1/4/2012","3:27:00","NIGHT PARKING","4171 N 48TH ST","Milwaukee, WI",-87.9735767668581,43.0929135463371,"house"
391654,463266974,"7/10/2012","13:41:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","804 W JUNEAU AVE","Milwaukee, WI",-87.9217974291408,43.04582,"house"
334946,462393584,"6/9/2012","4:24:00","NIGHT PARKING - WRONG SIDE","3629 N 38TH ST","Milwaukee, WI",-87.9609694167656,43.0836115023376,"house"
290939,461814706,"5/18/2012","11:27:00","METER PARKING VIOLATION","2227 S KINNICKINNIC AVE","Milwaukee, WI",-87.9075015,43.0070774,"secondary"
735659,466803735,"12/27/2012","5:50:00","NIGHT PARKING - WINTER RESTRICTED","3850 N SHERMAN BLVD","Milwaukee, WI",-87.9670461122254,43.086765970849,"house"
241448,461606736,"4/26/2012","19:42:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","3133 N MARIETTA AVE","Milwaukee, WI",-87.8734428951157,43.0750037444715,"house"
178760,460225441,"3/26/2012","4:42:00","NIGHT PARKING","3234 N FRATNEY ST","Milwaukee, WI",-87.9013086453655,43.0772220419348,"house"
352081,462719913,"6/19/2012","14:37:00","METER PARKING VIOLATION","530 N 16 ST","Milwaukee, WI",NA,NA,""
485947,463911803,"8/27/2012","10:34:00","METER PARKING VIOLATION","1233 W VLIET ST","Milwaukee, WI",-87.9280855,43.0484598333333,"house"
249527,461801082,"5/1/2012","3:41:00","NIGHT PARKING","4717 W LEON TR","Milwaukee, WI",NA,NA,""
27197,459494335,"1/12/2012","4:32:00","NIGHT PARKING","4316 N 44TH ST","Milwaukee, WI",-87.9683389508588,43.0956623035647,"house"
57561,459728345,"1/30/2012","3:28:00","NIGHT PARKING - WRONG SIDE","1516 W KILBOURN AVE","Milwaukee, WI",-87.931862041758,43.0416851473676,"house"
355943,462900185,"6/21/2012","5:07:00","NIGHT PARKING","2440 S 8TH ST","Milwaukee, WI",-87.921144660408,43.0003982246147,"house"
602928,465546141,"10/23/2012","13:39:00","METER PARKING VIOLATION","831 N WATER ST","Milwaukee, WI",-87.9101035308295,43.0413524811983,"house"
277534,462138681,"5/12/2012","4:05:00","NIGHT PARKING","6548 W MILL RD","Milwaukee, WI",-87.9931864353198,43.134099273299,"house"
582804,465060131,"10/12/2012","5:53:00","NIGHT PARKING","1017 E HAMILTON ST","Milwaukee, WI",-87.8991151616351,43.0543326930971,"house"
509235,464466704,"9/7/2012","2:30:00","NIGHT PARKING","830 S 19TH ST","Milwaukee, WI",-87.9366960130895,43.0224756057638,"house"
43882,459578895,"1/23/2012","8:34:00","METER PARKING VIOLATION","727 E KILBOURN AVE","Milwaukee, WI",-87.9027319798864,43.0426829208424,"house"
490360,464183882,"8/29/2012","11:53:00","METER PARKING VIOLATION","504 E WISCONSIN AVE","Milwaukee, WI",-87.9050733620961,43.0389032403514,"house"
308038,462318706,"5/26/2012","4:05:00","NIGHT PARKING","955 N 23RD ST","Milwaukee, WI",-87.9416745615721,43.0424925868908,"house"
257853,461908182,"5/4/2012","10:57:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","577 E ERIE ST","Milwaukee, WI",-87.9031973020982,43.027642530203,"house"
339668,462666352,"6/12/2012","5:52:00","NIGHT PARKING - WRONG SIDE","5662 N 99TH ST","Milwaukee, WI",-88.0353346,43.139422,"residential"
35343,459656363,"1/18/2012","12:52:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","715 N 13TH ST","Milwaukee, WI",-87.9288564442247,43.0389445696159,"house"
449220,463662916,"8/9/2012","12:25:00","PARKED IN LOADING ZONE","717 N MILWAUKEE ST","Milwaukee, WI",-87.9066856724231,43.0391799994254,"house"
612608,465643360,"10/27/2012","4:45:00","NIGHT PARKING","2754 N CRAMER ST","Milwaukee, WI",-87.8865963743569,43.0684417748613,"house"
690044,466307973,"12/5/2012","4:46:00","NIGHT PARKING - WRONG SIDE","2463 S SUPERIOR ST","Milwaukee, WI",-87.8906735751493,42.9998381509158,"house"
577909,465029843,"10/10/2012","13:41:00","METER PARKING VIOLATION","311 E BUFFALO ST","Milwaukee, WI",-87.9069859069665,43.0337733685619,"house"
739738,466868393,"12/29/2012","4:32:00","NIGHT PARKING - WRONG SIDE","8157 W SCRANTON PL","Milwaukee, WI",-88.0123727491444,43.115339731365,"house"
10974,459338320,"1/6/2012","4:46:00","NIGHT PARKING","3451 N 55TH ST","Milwaukee, WI",-87.9822147311244,43.0817205669831,"house"
436280,463554630,"8/2/2012","3:27:00","NIGHT PARKING","631 E JUNEAU AVE","Milwaukee, WI",-87.9043311400093,43.0456524217461,"house"
72171,459884795,"2/4/2012","2:08:00","NIGHT PARKING - WRONG SIDE","306 W VLIET ST","Milwaukee, WI",-87.9145961023368,43.0485245476745,"house"
393054,463125563,"7/11/2012","14:12:00","METER PARKING VIOLATION","925 W WELLS ST","Milwaukee, WI",-87.9234947401765,43.0401343671037,"house"
297092,461996360,"5/22/2012","16:43:00","METER PARKING VIOLATION","716 N BROADWAY","Milwaukee, WI",NA,NA,""
102306,460267264,"2/18/2012","21:34:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2260 N SUMMIT AVE","Milwaukee, WI",-87.8827294137123,43.0593259734098,"house"
695802,466442675,"12/7/2012","0:56:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","2529 N LAKE DR","Milwaukee, WI",-87.87651202974,43.0642570756541,"house"
484673,464188406,"8/27/2012","8:31:00","PARKING PROHIBITED BY OFFICIAL SIGN","704 E KILBOURN AVE","Milwaukee, WI",-87.9029736929512,43.0428204413153,"house"
684141,466230225,"12/4/2012","14:05:00","METER PARKING VIOLATION","530 N BROADWAY","Milwaukee, WI",NA,NA,""
14445,459442406,"1/7/2012","3:56:00","NIGHT PARKING","550 N 32ND ST","Milwaukee, WI",-87.9539023636385,43.0368479998028,"house"
539895,464810275,"9/21/2012","5:53:00","NIGHT PARKING - WRONG SIDE","5365 N 27TH ST","Milwaukee, WI",-87.9464894813325,43.1150520106944,"house"
708259,466590224,"12/13/2012","4:30:00","NIGHT PARKING - WINTER RESTRICTED","2841 S HOWELL AVE","Milwaukee, WI",-87.9044262391865,42.9928891112397,"house"
322507,462498142,"6/5/2012","19:10:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1205 N MARKET ST","Milwaukee, WI",-87.9099880145041,43.0459114053332,"house"
204506,461362672,"4/7/2012","5:26:00","NIGHT PARKING","3332 N 13TH ST","Milwaukee, WI",-87.927245531992,43.079470639216,"house"
119321,460254255,"2/26/2012","13:17:00","PARKING PROHIBITED BY OFFICIAL SIGN","2975 N 50TH ST","Milwaukee, WI",-87.9762148817926,43.072947124427,"house"
166735,460928871,"3/20/2012","2:40:00","NIGHT PARKING","9089 N 75TH ST","Milwaukee, WI",-88.0029907779356,43.1840375831749,"house"
131654,460658251,"3/2/2012","16:45:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","503 N 17TH ST","Milwaukee, WI",-87.9343128795697,43.0362583634733,"house"
335464,462746631,"6/11/2012","3:30:00","NIGHT PARKING - WRONG SIDE","3109 N 34TH ST","Milwaukee, WI",-87.9562418653293,43.0754630802393,"house"
345442,462700722,"6/15/2012","15:00:00","METER PARKING VIOLATION","2849 N OAKLAND AVE","Milwaukee, WI",-87.888064,43.0597533,"tertiary"
19841,459498126,"1/10/2012","3:08:00","NIGHT PARKING - WINTER RESTRICTED","904 N RENEE ST","Milwaukee, WI",-87.9328625887402,43.0418129186407,"house"
177493,460858952,"3/26/2012","3:31:00","NIGHT PARKING - WRONG SIDE","2114 N 49TH ST","Milwaukee, WI",-87.9745951145627,43.0575107146932,"house"
538573,662607665,"9/20/2012","2:29:00","PARKED POSTED PRIVATE PROPERTY","R/O 1350 E LOCUST ST (LOT","Milwaukee, WI",NA,NA,""
595444,465256245,"10/18/2012","18:35:00","PARKING PROHIBITED BY OFFICIAL SIGN","728 N PLANKINTON AVE","Milwaukee, WI",-87.9115374302948,43.0392095001709,"house"
594104,465372261,"10/18/2012","23:28:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
108512,460380141,"2/21/2012","11:21:00","METER PARKING VIOLATION","3250 N CRAMER ST","Milwaukee, WI",-87.8864575412527,43.076680804017,"house"
604270,465318733,"10/24/2012","17:51:00","METER PARKING VIOLATION","1131 N 4TH ST","Milwaukee, WI",-87.9160835687112,43.0447868079094,"house"
488854,463716212,"8/28/2012","3:53:00","NIGHT PARKING - WRONG SIDE","1614 W OHIO AVE","Milwaukee, WI",-87.9341320033931,42.9848215588153,"house"
580688,465248210,"10/11/2012","3:14:00","NIGHT PARKING - WRONG SIDE","213 W BRUCE ST","Milwaukee, WI",-87.9129157742735,43.0251961336247,"house"
391170,463160854,"7/10/2012","11:20:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1335 N 12TH LN","Milwaukee, WI",-87.9279971244444,43.04768661037,"house"
680733,465935396,"12/1/2012","15:01:00","METER PARKING VIOLATION","3514 W NATIONAL AVE","Milwaukee, WI",-87.9579997115029,43.0216733888615,"house"
496423,463861506,"8/31/2012","3:14:00","NIGHT PARKING - WRONG SIDE","3039 N 88TH ST","Milwaukee, WI",-88.0226279824889,43.0740427132102,"house"
458401,463543415,"8/14/2012","3:57:00","PARKED POSTED PRIVATE PROPERTY","1739 W WELLS ST","Milwaukee, WI",-87.9346892040972,43.0401623646479,"house"
449407,463892435,"8/9/2012","13:03:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","2214 E WOODSTOCK PL","Milwaukee, WI",-87.8834367499573,43.0565760555324,"house"
735881,466117746,"12/28/2012","5:11:00","NIGHT PARKING - WRONG SIDE","3062 S 17TH ST","Milwaukee, WI",-87.9347331243536,42.9890596701237,"house"
551039,464890215,"9/27/2012","21:16:00","PARKING PROHIBITED BY OFFICIAL SIGN","2239 E IVANHOE PL","Milwaukee, WI",-87.8828792482309,43.0585850959065,"house"
494189,464333236,"8/30/2012","13:06:00","METER PARKING VIOLATION","937 N MILWAUKEE ST","Milwaukee, WI",-87.9070742506075,43.042915664295,"house"
159935,460910192,"3/16/2012","3:24:00","NIGHT PARKING - WRONG SIDE","2414 W BROWN ST","Milwaukee, WI",-87.943111331513,43.0563985050659,"house"
685458,466127756,"12/4/2012","3:20:00","NIGHT PARKING - WRONG SIDE","2666 S 10TH ST","Milwaukee, WI",-87.9248491794566,42.996366888025,"house"
511457,464488301,"9/8/2012","4:05:00","NIGHT PARKING","3333 N 47TH ST","Milwaukee, WI",-87.9726861460786,43.0798348105795,"house"
45952,459629796,"1/24/2012","15:13:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","722 S LAYTON BLVD","Milwaukee, WI",-87.9476862958933,43.0238547788638,"house"
153642,458340816,"3/13/2012","0:57:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","2017 S 24 ST","Milwaukee, WI",NA,NA,""
443252,463743652,"8/6/2012","0:30:00","PARKING PROHIBITED BY OFFICIAL SIGN","2601 W STATE ST","Milwaukee, WI",-87.9160911,43.0429205,"primary"
159948,460719976,"3/16/2012","2:11:00","NIGHT PARKING","2645 N 14TH ST","Milwaukee, WI",-87.9300908989674,43.0666915653731,"house"
467379,464020406,"8/17/2012","2:16:00","NIGHT PARKING","2504 W ROOSEVELT DR","Milwaukee, WI",-87.9447866835366,43.0952029201219,"house"
238357,460822283,"4/25/2012","5:48:00","NIGHT PARKING","5662 N 99TH ST","Milwaukee, WI",-88.0353346,43.139422,"residential"
335621,462746605,"6/11/2012","3:23:00","NIGHT PARKING - WRONG SIDE","3627 N 37TH ST","Milwaukee, WI",-87.9597770858291,43.0836015214664,"house"
425161,463551686,"7/27/2012","12:50:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1404 N 4 ST","Milwaukee, WI",NA,NA,""
694017,466343802,"12/6/2012","13:51:00","METER PARKING VIOLATION","926 W WELLS ST","Milwaukee, WI",-87.9235145344928,43.0402988381493,"house"
99579,460139050,"2/17/2012","14:38:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","2645 N FARWELL AVE","Milwaukee, WI",-87.8818933896585,43.066668852324,"house"
148057,460771021,"3/10/2012","4:19:00","NIGHT PARKING","1929 N 33RD ST","Milwaukee, WI",-87.9553112555554,43.0555389888999,"house"
513096,464420132,"9/10/2012","2:12:00","NIGHT PARKING - WRONG SIDE","306 W VLIET ST","Milwaukee, WI",-87.9145961023368,43.0485245476745,"house"
448912,463772632,"8/8/2012","14:29:00","METER PARKING VIOLATION","705 N JACKSON ST","Milwaukee, WI",-87.9041446666667,43.0390866666667,"house"
490057,464205836,"8/29/2012","13:14:00","PARKED IN EXCESS OF 3 HOURS PROHIBITED","2900 N MARYLAND AVE","Milwaukee, WI",-87.882856,43.071123,"house"
346152,462609910,"6/15/2012","4:30:00","NIGHT PARKING","3104 N 16TH ST","Milwaukee, WI",-87.9310362801128,43.0751684860874,"house"
160165,460912351,"3/16/2012","4:50:00","NIGHT PARKING - WRONG SIDE","5234 N 33RD ST","Milwaukee, WI",-87.9538724619258,43.1125710610421,"house"
111577,460067285,"2/22/2012","16:25:00","METER PARKING VIOLATION","626 N CASS ST","Milwaukee, WI",-87.9013100250869,43.038214092372,"house"
541638,464697855,"9/22/2012","2:24:00","NIGHT PARKING","3873 N 21ST ST","Milwaukee, WI",-87.9384651701813,43.0873469653374,"house"
